id,num_sold
136950,35.09084042524637
136951,36.07581834839095
136952,3.1135192148349233
136953,34.28758636640782
136954,25.93889104581865
136955,53.52020983480725
136956,55.18661112159123
136957,6.348325274984745
136958,49.99320823624714
136959,41.15304025684691
136960,211.47645672421208
136961,208.6971798335735
136962,30.121682351109143
136963,205.41133136145845
136964,164.7196278469022
136965,158.6109849954986
136966,158.72934059187753
136967,22.281154524075532
136968,150.34954434498115
136969,116.13582573630481
136970,234.5258971814252
136971,240.0554773525988
136972,35.75732628988635
136973,221.1888891286959
136974,182.19754266193024
136975,868.6265450169453
136976,898.9806006400665
136977,131.1757033793823
136978,837.018332338708
136979,687.426221380611
136980,81.95154385160208
136981,82.03432219775061
136982,10.305126002683096
136983,73.97705793497505
136984,63.409984362211844
136985,122.562527719169
136986,124.48247058484094
136987,16.35973512152657
136988,119.12690178569926
136989,94.47794690878948
136990,473.4864455541199
136991,465.63100540519554
136992,71.32678972145595
136993,434.69955834817665
136994,369.94106487042814
136995,112.07982177220765
136996,106.00565137959313
136997,15.327530689865398
136998,105.05653919874192
136999,80.78775870655579
137000,172.04287719321837
137001,169.63570754374143
137002,23.91452841438229
137003,165.69047746418312
137004,127.39593175049447
137005,641.3054004171549
137006,614.8171910118303
137007,97.8612550883928
137008,608.9322247274979
137009,478.0214530501744
137010,93.5039529545794
137011,95.79741755283669
137012,13.178053197320992
137013,85.80568066104661
137014,71.76900157833563
137015,146.44559525626414
137016,148.69121418522752
137017,21.366501931528433
137018,141.71038704122225
137019,109.4508934327888
137020,560.7446675210408
137021,541.0784582317165
137022,82.4261375388636
137023,523.3371606676496
137024,423.42794249665417
137025,30.50956461192493
137026,29.95012980455158
137027,2.3506542428553985
137028,27.399912525005334
137029,22.337675068874887
137030,47.64011225445324
137031,48.94320145621202
137032,5.400404512123032
137033,46.08321944286013
137034,36.742751220328046
137035,182.5242313491002
137036,180.35205103622502
137037,27.48637485917118
137038,167.06690178718577
137039,137.6014370889053
137040,134.87562758342676
137041,131.5265779782352
137042,19.780483134432075
137043,126.98550720082574
137044,105.24000739182486
137045,216.2782752611995
137046,215.98998984558227
137047,31.61919150618087
137048,197.2464271555051
137049,164.4001527173416
137050,752.1017593678378
137051,784.2578293357101
137052,121.13731153870435
137053,717.2742639108765
137054,585.1616132175666
137055,69.4297453563837
137056,70.54651205735888
137057,8.772351045818027
137058,64.33198445096787
137059,52.729384913640274
137060,109.56825699701972
137061,107.98828791092762
137062,14.249696683415209
